PMC	PMID
3530681	23034409
3530685	23070853
3534698	23301053
3536159	23090961
3543364	23326489
3562735	23219426
3572936	23413261
3574074	24403993
3581584	23451143
3587195	23359680
3589182	23269600
3592902	23314702
3602027	23445407
3603673	23533440
3603912	23527204
3607009	23487784
3609632	23157454
3613918	23454746
3616258	23577019
3620534	23414147
3621253	23537069
3624170	23428873
3628734	23606823
3630218	23637919
3630320	23626588
3631641	23550155
3631769	23604310
3636688	23172795
3638018	23288153
3639420	23592797
3641342	23618903
3644730	23529017
3646155	23662247
3650046	23671660
3651639	23485708
3656611	23559515
3656788	23657055
3661477	23717553
3663865	24404021
3669408	23741357
3673459	23687123
3676919	23766767
3677143	23772223
3683468	23538902
3690091	23157470
3691222	23826078
3691612	23800361
3691694	23788323
3691946	23434901
3694250	23801032
3696068	23840433
3697763	23707782
3698112	23767874
3702113	23752315
3702219	23864932
3705174	23847630
3706599	23874576
3710823	23798399
3722564	23884293
3723592	23936568
3726210	23791528
3726225	23557379
3738545	23951338
3747131	23977261
3747512	23959174
3748589	23787110
3754897	23815678
3760637	24009891
3764983	24020012
3766851	23619943
3770093	23881911
3772386	23843613
3779365	23477322
3782470	24086245
3783557	23791701
3784708	23798677
3785869	24047986
3787126	23979845
3787157	23907569
3790571	23861075
3790689	24124550
3804425	24159429
3804484	24205199
3804615	24204919
3808335	24043848
3810180	23764003
3811750	23856618
3813533	23783000
3820923	23816990
3820938	23903875
3826912	23728425
3829121	24358890
3829452	24036117
3831603	23859498
3832025	24101503
3832668	24260357
3833386	23566043
3835929	24278197
3838202	23319418
3842115	23526496
3848931	24348050
3851884	24305550
3852559	24107265
3859626	24349367
3861723	24037664
3866954	24050397
3871247	24292712
3877568	24357801
3884950	24091015
3887288	24178759
3890708	24466376
3896145	24379367
3914674	24282282
3926158	24044689
3927755	24555007
3927861	24555011
3928601	24310399
3935768	23903756
3935979	23975432
3936399	24565469
3940693	24013042
3951107	23403635
3966076	23984862
3967738	22961723
3971724	23978447
3978427	24427812
3984583	24738009
3989627	24357581
4000444	23872636
4007719	24130330
4011371	24735102
4015969	24025698
4022041	23918270
4028716	24361645
4030585	23939832
4047483	24234512
4053791	24367927
4053812	23714178
4070715	23934967
4104705	25057429
4109585	24378909
4118837	23724927
4146035	25206536
4219275	24076394
4242102	23392775
4313078	23291781
4461154	26074670
4647891	24374813
4673904	23426401
4850216	23543272
5528482	23415753
6504840	23697962
10208689	25240283
3889397	24259665
3896684	24393345
3905276	24473466
3910852	24295973
3911540	24335303
3911723	24131723
3916225	24516392
3917883	24516581
3929804	24548894
3936447	24637749
3941083	24596682
3947321	23939814
3948617	24614035
3949498	24522839
3956532	24406535
3956916	24638075
3958549	24642900
3961270	24651077
3961841	24053644
3964040	24550447
3965505	24667745
3977196	24482122
3977714	24471484
3978070	24710523
3980225	24714342
3980596	24514166
3982447	24748953
3984009	24463605
3986406	24732043
3988257	24490764
3989391	24464914
3993066	24354596
3993428	24643536
3995048	24782989
3995986	24602223
3998887	24763282
3999800	24504448
4002597	24743148
4011420	24378017
4015880	24502583
4016150	24816718
4019430	24643530
4031937	24771867
4032873	24633157
4036381	24904423
4038960	24703838
4039145	24742605
4039424	24904216
4040551	24821761
4040621	24821797
4043911	24449497
4048577	24841221
4050055	24911657
4052905	24940534
4053088	24636070
4054777	24844246
4055047	24564963
4055451	24921652
4059978	24789207
4061103	24886661
4062468	24940883
4063722	24945245
4066265	24954627
4073690	24692510
4081915	24841203
4090165	25006808
4091969	24865346
4096512	25020062
4096808	24662921
4101174	24997760
4101380	24957294
4103363	24958874
4107041	24574180
4113200	25071420
4114130	25075203
4121297	25090023
4123079	25032859
4123093	25032869
4126648	24691527
4134961	24909944
4136708	25133740
4137332	24606204
4142777	24063572
4145684	25118238
4148131	25015789
4150875	24424657
4151786	25187800
4153332	24686341
4157704	25056772
4158018	24500393
4161482	25211477
4162556	25215509
4163536	25061102
4164521	25222612
4169820	25174825
4170635	25015418
4172726	25247711
4174097	25184956
4176042	25210198
4176587	25192596
4182178	24681959
4184946	25113996
4188701	25289886
4189421	25289646
4191756	25118277
4196156	25149532
4196230	25271287
4198368	25136803
4200326	25077562
4201526	25330373
4203336	25118635
4205603	25267614
4206186	25026207
4209295	25063001
4210604	25331979
4212036	24960643
4215725	24461327
4215726	24411675
4220156	25312340
4224387	25379943
4226711	25261374
4229962	25530971
4233071	25374324
4233182	25217524
4236164	25405607
4237931	25201530
4241764	25538804
4242727	25419971
4243129	25436230
4243830	25151611
4245870	25469317
4252974	25175602
4256499	25225358
4259202	24881778
4259203	25381437
4261159	25490449
4262374	25574134
4264444	25314052
4266994	25530923
4267331	25422415
4275016	25473085
4278326	25594058
4281946	25418892
4282692	25322816
4287589	25326687
4287973	25253726
4289923	25584142
4290641	25587376
4294326	25415228
4297454	25492614
4303117	25213081
4308021	25518943
4311668	25186497
4315621	25350385
4317331	25664220
4319225	25663822
4320014	25129100
4326435	25685059
4329255	25504272
4333256	25051249
4334572	25557080
4337490	25434862
4345889	24906974
4350332	25404640
4353433	25406584
4355213	25542447
4382436	25281806
4384823	24950457
4386991	25531316
4390795	25208934
4396945	25549242
4398347	25893203
4400400	25480985
4427527	25186950
4428910	25429056
4454361	25081478
4457407	26137509
4478447	25510473
4502670	25484078
4503329	24950202
4508017	26207185
4516000	24695009
4728746	24526692
4782979	25092896
4823016	25197983
4846635	25371010
5302749	28250387
5314931	28232878
5528679	25205037
5884688	25504561
5933182	24520082
5937261	24982205
6005385	25620008
6317357	25087069
4270054	25530850
4270812	25389003
4289677	25557784
4292982	25584796
4301619	25377468
4306917	25623281
4313862	25583476
4315251	25624393
4317502	25630468
4326371	25649192
4331274	25689062
4331360	25688563
4346781	25725550
4348624	25736020
4352890	25747469
4353378	25806369
4355290	25756965
4355637	25758533
4361235	25604392
4361307	25512002
4377844	25825593
4378380	25974046
4380437	25826475
4382702	25758345
4383487	25837977
4384106	25893091
4385431	25596079
4389342	25887413
4393229	25860513
4394881	25626921
4395359	25875613
4396065	25918715
4398399	25875846
4401637	25744716
4404038	25932043
4406518	25902355
4407723	25720766
4409492	25637652
4413628	25671303
4414592	25923788
4414867	25848753
4416792	25932951
4417672	25934456
4422435	25946596
4423709	25673694
4424562	25960784
4430383	25969993
4432186	25801570
4433408	25891358
4436572	25714567
4437649	25992838
4438633	25948488
4440747	25996149
4442527	25741004
4444329	26011724
4444535	26019327
4446337	26018957
4447318	25731159
4450091	26041967
4450167	26032562
4450497	26034581
4456212	25829424
4456326	26090086
4458721	25825526
4460080	26053043
4460559	26106369
4460881	26059545
4461839	26058078
4467100	25625193
4467101	25671304
4468523	25964470
4470809	25943890
4474526	25736378
4475301	26097523
4475684	26095380
4477823	26114156
4479617	25979862
4480796	25914116
4483766	26023099
4484396	25934563
4484429	25890499
4484449	25857299
4484766	26137500
4485638	26104748
4491133	25412193
4494938	25980580
4496374	25868852
4498061	26004777
4498593	26161644
4498684	26162075
4505384	26084398
4505481	25944911
4505739	26181256
4506363	26244167
4506915	25597408
4511145	26041739
4516430	25979827
4519016	26186191
4520595	26225756
4522700	25782349
4524805	25660024
4526516	26244988
4527283	26035385
4528226	26248878
4534457	26267609
4536769	26167768
4540426	26284619
4547215	26240353
4547268	26240372
4548818	25552398
4549211	25953724
4549769	26322164
4550514	26282117
4550533	26026391
4551582	26279575
4552684	26317219
4552821	26317522
4553005	26319495
4556086	26317884
4558115	26087310
4558159	25980442
4558172	26008969
4563672	26053663
4565869	26321002
4568187	26004237
4569320	26224313
4570515	26374634
4570978	26373820
4572022	26413482
4573906	26321127
4574608	26381735
4576981	26162776
4576983	26232272
4579335	26430160
4583060	26160117
4584251	26067592
4585455	26436113
4587671	26413745
4587914	26421103
4589427	25823021
4589773	26423138
4596865	26444993
4599679	26307088
4601317	25587671
4604683	26194913
4605443	26478868
4606009	26501081
4607420	26470021
4609301	26455390
4612430	26491539
4612775	26437452
4613816	25893289
4617596	26487268
4618454	26300228
4621745	26374986
4621906	26098778
4628706	26557713
4629139	26522846
4630254	25989941
4630604	26525412
4631328	26529411
4631902	26554899
4633166	26622941
4635422	26541096
4636469	26437366
4637295	26305601
4637815	26443852
4639511	26604779
4640175	26395135
4640708	26555167
4643281	25774828
4644372	26240076
4644483	26476196
4646181	26324715
4646551	26601007
4648376	26594056
4649336	26576504
4651668	25982273
4652144	26274587
4654961	26604989
4658506	26601609
4659512	26618104
4660649	26612978
4663650	26467108
4664304	26553976
4665342	26807219
4666781	26480475
4668584	26092491
4669060	26582902
4670240	26551274
4673134	26323205
4673176	26093085
4673253	26053184
4674692	26610607
4676710	26088128
4677319	26658512
4677459	26502155
4678704	26666739
4679016	26575630
4682088	26549850
4682176	26658462
4682271	26673244
4683097	26549256
4688995	26696301
4691055	26633361
4694016	26527214
4696498	26546361
4697386	26644564
4699217	26698571
4701776	26766882
4704536	26667364
4713319	26235913
4713339	26303183
4715587	26724859
4715930	26724458
4715972	26731578
4731190	26690702
4739668	26243272
4740234	26503464
4741544	26421711
4741545	26421710
4745780	26375443
4747185	26497682
4747367	26512920
4751546	26596647
4760104	26147891
4762253	26375005
4762630	26424599
4763342	26709083
4763982	26212283
4764075	26331542
4765385	26924958
4767462	26486080
4767465	26015408
4768486	26249178
4778614	26981390
4784984	25947162
4787600	25884500
4789776	26967478
4791205	26364602
4792575	26575166
4804805	27122901
4812365	26712767
4814182	26260164
4815886	26469833
4818013	26443705
4823002	26482039
4823025	26734837
4824578	26325487
4826279	26431183
4826777	26526798
4835194	26553592
4840278	27114743
4840850	26628377
4845167	27308531
4861069	26168399
4863623	27303677
4865268	26595254
4873353	26719577
4881284	26610635
4894334	27280042
4912016	25880480
4917295	26492141
4939890	27499904
4949528	26287450
4963026	27478824
4975829	25994218
4976826	27512530
4978190	27516731
4979674	25689132
5029214	26517699
5042037	26275210
5054932	26350501
5065586	26647301
5084914	26004017
5149108	26406374
5166712	26472102
5214740	26595121
5326813	26440892
5378165	26921940
5489059	25986169
5497162	28785626
5515200	28722033
5518545	28791097
5528924	26304112
5528927	26471831
5588683	26565752
5600200	26658144
5665753	26638072
5867906	26584444
5986181	26168280
6054073	30090225
7173309	34170998
4700473	26728244
4701977	26701265
4706996	26748089
4714843	26771187
4715951	26744528
4723257	26800519
4724406	26803467
4728376	26576614
4729920	26754526
4730665	26821678
4731169	26752649
4733813	26830108
4734718	26828589
4739336	26842778
4740989	26848384
4743529	26858990
4744874	26862471
4748282	26861754
4751059	26849305
4751911	26973855
4754051	26740550
4754761	26878908
4757774	27345810
4762254	26836231
4764922	26899482
4769270	26918822
4770090	26905694
4770819	26942108
4770861	26928673
4773763	26931825
4773810	26931153
4779217	26944546
4783022	26954680
4786220	26962861
4786261	26964064
4790982	26903627
4791893	26975996
4792073	26975850
4793718	26797458
4795574	27042111
4795965	26948891
4797220	26992691
4798739	26956206
4801190	26998606
4801341	26898331
4802222	26947068
4818530	27042297
4818634	26852233
4822041	27045898
4822857	27050661
4829480	26945632
4830931	27075696
4832077	27066737
4834071	26686985
4834904	27084744
4836692	27093186
4836986	26998764
4837216	27083180
4838319	27141409
4838870	27098308
4838915	27098564
4839639	27101006
4841580	27105429
4843232	27152147
4843433	27044116
4847151	27135056
4848114	27088857
4848984	27070589
4849040	27092500
4851398	27128805
4855186	27143246
4860115	27038591
4860133	27089513
4860823	27146024
4861300	27159223
4861406	26872972
4861458	26912661
4862054	27165605
4862375	27043322
4868744	26755664
4870652	26905643
4873225	27196083
4873246	27196560
4873326	27013191
4873393	26988988
4873477	26833123
4876253	27275461
4876456	27198043
4877997	27215396
4881956	27227828
4882535	27230828
4887125	27164683
4887336	27135972
4888214	27251376
4888651	27248849
4891226	27068336
4892751	27190017
4894980	27231142
4895220	27273737
4895242	27272504
4898166	27160659
4905634	27295279
4906906	27301377
4909365	27322458
4910022	27291893
4911262	27263970
4911495	27161364
4916021	27120110
4916547	27340620
4920917	27292643
4922855	27177577
4924247	27446923
4924671	26883198
4930726	27216178
4936925	27196757
4937503	27114453
4937599	27386949
4939696	27246324
4940162	27240165
4941267	26871292
4941985	27166839
4942766	27406832
4943467	27230226
4945388	27346346
4949473	27431571
4951164	26760977
4951683	27435310
4951692	27435115
4955198	27440078
4957030	27129769
4957511	27449871
4959099	27231155
4959311	27044867
4959910	27106789
4963069	26751339
4965858	27470985
4966845	26984378
4968767	27407143
4968890	27489532
4971419	27348136
4974575	27470974
4974658	27492371
4976692	27516729
4977292	27555815
4978129	27245787
4978525	27504968
4980769	27511873
4981199	27216988
4983830	27091993
4985539	27345837
4987219	27401613
4987284	27498871
4987388	27616976
4988125	26949039
4988258	27587990
4989142	27534795
4990496	27380321
4991664	26459632
4994154	27602387
4994259	27550225
4995776	26960398
4995957	27482107
4996468	27570625
4997088	27402613
4999205	27561007
4999312	27504807
5000506	27561422
5001707	27564551
5002145	27566131
5003004	27494736
5003214	26840431
5005437	27321946
5007149	27479330
5008343	26959111
5014556	27610195
5017542	27667917
5018737	27616299
5021973	27683577
5022024	27623738
5022190	27624072
5023486	27546461
5023561	26768914
5025271	27440924
5026804	27494068
5029672	27004403
5029680	27006468
5031183	27405781
5032686	27385366
5033942	27699267
5035457	27688806
5039684	27698944
5040900	27721701
5042502	27684569
5042562	27684555
5042875	27547924
5043005	27339419
5043519	27653691
5045295	27623009
5045445	27733891
5047191	27638202
5047527	27709125
5048072	27354695
5051238	27721530
5051689	27706223
5052061	27470110
5055331	27716773
5055669	27717379
5057043	26973250
5057112	27725720
5057421	27724925
5061082	27292261
5065770	27422710
5068235	27811057
5068259	27671624
5068336	27681615
5069815	27756242
5070500	27400789
5070610	27454740
5070667	27774408
5072260	27748340
5073940	27904438
5075835	27781201
5075878	27775084
5078095	27120812
5079290	27681436
5082237	27627810
5082563	27512948
5084692	26895062
5084766	27018169
5085100	27244881
5085137	27058900
5088517	27801298
5090213	27585866
5093131	27857681
5094548	27226230
5095763	27811964
5096803	27571409
5096979	27604489
5097013	27535970
5097782	28003796
5100264	27821066
5103398	27833472
5107949	27841293
5109678	27846905
5110996	27898394
5111687	27791181
5113290	27693308
5116589	27869150
5116862	27904822
5119579	27895979
5119765	27865348
5122899	27886235
5123340	28105957
5123826	27783944
5125298	27000502
5126783	27834918
5127157	27727362
5128881	27901089
5129760	27413168
5129959	27172797
5130328	27994645
5131782	27856615
5131791	27555347
5132062	27080496
5132282	27561171
5135012	27568284
5135271	27942596
5137021	27917920
5137023	27917942
5139067	27605418
5140780	27270440
5141297	27897178
5143386	27253410
5143391	27310872
5146966	27934939
